STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 19:53,FM-15,FEW:02 220,9.00,,12,-11.1,10,-12.1,5,-15.0,73,6,220,,24.57,6,,30.24,0.00,30.00,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 20:00,FM-12,,,,12,-11.1,10,-12.1,5,-15.0,73,6,220,,24.61,6,+0.00,30.24,,,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 20:53,FM-15,FEW:02 220,7.00,,13,-10.6,11,-11.5,7,-13.9,77,5,240,,24.56,,,30.18,0.00,29.99,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 21:53,FM-15,FEW:02 220,9.00,,15,-9.4,13,-10.8,6,-14.4,67,6,240,,24.55,,,30.13,0.00,29.98,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 22:53,FM-15,FEW:02 220,10.00,,14,-10.0,12,-11.2,6,-14.4,71,7,240,,24.54,8,,30.09,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 23:00,FM-12,,,,14,-10.0,12,-11.2,6,-14.4,71,7,240,,24.59,8,+0.03,30.09,,,16,-5,5,-26.2,,,,60,0,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 23:53,FM-15,CLR:00,10.00,,16,-8.9,13,-10.4,6,-14.4,65,9,250,,24.53,,,30.09,0.00,29.96,26,-7,10,-21.2,,,,55,0,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,26,-7,10,-21.2,,,,55,0,0659,1728,HZ:08,0.00,0.0,1,24.62,,5.1,14,170,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 00:53,FM-15,CLR:00,10.00,,25,-3.9,20,-6.8,8,-13.3,48,16,200,,24.52,,,30.05,0.00,29.95,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 01:53,FM-15,CLR:00,10.00,,17,-8.3,14,-9.9,7,-13.9,64,6,280,,24.54,5,,30.11,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 02:00,FM-12,,,,17,-8.3,14,-9.9,7,-13.9,64,6,280,,24.59,5,+0.00,30.11,,,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 02:53,FM-15,CLR:00,9.00,,13,-10.6,11,-11.6,6,-14.4,74,5,270,,24.54,,,30.12,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 03:53,FM-15,CLR:00,10.00,,16,-8.9,13,-10.3,7,-13.9,67,0,000,,24.55,,,30.12,0.00,29.98,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 04:53,FM-15,CLR:00,10.00,,20,-6.7,16,-9.1,4,-15.6,50,14,210,,24.54,0,,30.11,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 05:00,FM-12,,,,20,-6.7,16,-9.1,4,-15.6,50,14,210,,24.59,,0.00,30.11,,,26,10,18,-13.3,,,,47,0,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 05:53,FM-15,CLR:00,10.00,,25,-3.9,20,-6.7,9,-12.8,50,17,200,,24.54,,,30.09,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 06:53,FM-15,FEW:02 220,10.00,,26,-3.3,21,-6.3,9,-12.8,48,16,180,,24.54,,,30.10,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 07:53,FM-15,FEW:02 150 BKN:07 200,10.00,,28,-2.2,22,-5.6,9,-12.8,44,10,210,,24.54,0,,30.10,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 08:00,FM-12,,,,28,-2.2,22,-5.6,9,-12.8,44,10,210,,24.59,,0.00,30.10,,,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 08:53,FM-15,FEW:02 150 BKN:07 200,10.00,,33,0.6,26,-3.3,13,-10.6,43,16,210,,24.54,,,30.07,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 09:53,FM-15,FEW:02 150 BKN:07 200,10.00,,37,2.8,29,-1.7,15,-9.4,41,20,180,,24.54,,,30.04,0.00,29.97,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 10:53,FM-15,FEW:02 150 BKN:07 200,10.00,,39,3.9,30,-0.9,16,-8.9,39,11,200,,24.52,8,,30.01,0.00,29.95,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 11:00,FM-12,,,,39,3.9,30,-0.9,16,-8.9,39,11,200,,24.57,8,+0.02,30.01,,,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 11:53,FM-15,FEW:02 150 BKN:07 200,10.00,,41,5.0,33,0.7,22,-5.6,47,13,150,,24.49,,,29.96,0.00,29.91,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 12:53,FM-15,FEW:02 140 BKN:07 200,10.00,,45,7.2,34,1.4,19,-7.2,35,10,150,,24.45,,,29.88,0.00,29.87,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 13:53,FM-15,SCT:04 140 BKN:07 200,5.00,HZ:7 |FU:05 |HZ:05,32,0.0,29,-1.5,25,-3.9,75,16,020,,24.43,6,,29.92,0.00,29.84,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 14:00,FM-12,,,||HZ:05,32,0.0,29,-1.5,25,-3.9,75,16,020,,24.48,6,+0.09,29.92,,,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 14:53,FM-15,SCT:04 140 BKN:07 200,4.00,HZ:7 |FU:05 |HZ:05,26,-3.3,24,-4.3,21,-6.1,81,10,360,,24.44,,,29.97,0.00,29.85,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 15:53,FM-15,SCT:04 140 OVC:08 220,4.00,BR:1 ||,24,-4.4,23,-5.2,20,-6.7,84,7,350,,24.44,,,29.97,0.00,29.85,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 16:53,FM-15,OVC:08 200,5.00,BR:1 ||,24,-4.4,23,-5.2,20,-6.7,84,9,330,,24.44,1,,29.96,0.00,29.86,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 17:00,FM-12,,,,24,-4.4,23,-5.2,20,-6.7,84,9,330,,24.49,1,-0.02,29.96,,,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 17:53,FM-15,BKN:07 200,7.00,,24,-4.4,23,-5.2,20,-6.7,84,9,320,,24.45,,,29.96,0.00,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 18:53,FM-15,SCT:04 15 BKN:07 180,7.00,,23,-5.0,22,-5.8,19,-7.2,85,9,290,,24.47,,,29.97,0.00,29.89,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 19:21,FM-16,SCT:04 7 BKN:07 15 BKN:07 180,6.00,BR:1 ||,22,-5.6,21,-6.1,19,-7.2,89,7,350,,24.46,,,,,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 19:41,FM-16,BKN:07 7 BKN:07 180,5.00,BR:1 ||,23,-5.0,22,-5.6,20,-6.7,88,8,350,,24.46,,,,,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 19:53,FM-15,OVC:08 7,5.00,BR:1 ||,23,-5.0,22,-5.4,21,-6.1,92,8,350,,24.46,0,,29.96,0.00,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 20:00,FM-12,8,,,23,-5.0,22,-5.4,21,-6.1,92,8,350,,24.51,,0.02,29.96,,,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 20:38,FM-16,OVC:08 5,2.50,BR:1 ||,22,-5.6,21,-5.9,20,-6.7,92,8,350,,24.45,,,,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 20:48,FM-16,BKN:07 4 OVC:08 10,2.50,BR:1 ||,21,-6.0,20,-6.5,19,-7.0,93,7,360,,24.45,,,,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 20:53,FM-15,BKN:07 4 OVC:08 10,2.50,-SN:03 BR:1 |SN:71 |,21,-6.1,21,-6.3,20,-6.7,96,8,010,,24.45,,,29.93,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 21:53,FM-15,OVC:08 4,2.50,,20,-6.7,20,-6.9,19,-7.2,96,9,350,,24.45,,,29.92,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 22:53,FM-15,OVC:08 4,2.50,,20,-6.7,20,-6.9,19,-7.2,96,3,360,,24.45,0,,29.91,0.00,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 23:00,FM-12,5,,,20,-6.7,20,-6.9,19,-7.2,96,3,360,,24.50,,0.01,29.91,,,27,11,19,-12.3,,,,46,0,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 23:53,FM-15,OVC:08 4,2.50,BR:1 ||,20,-6.7,20,-6.9,19,-7.2,96,0,000,,24.44,,,29.90,0.00,29.86,48,11,29,-2.3,,,,36,0,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-09 23:59,SOD,,,,,,,,,,,,,,,,,,,,48,11,30,-1.3,,,,35,0,0658,1729,SN:18 BR:13 HZ:08,T,T,1,24.49,,10.2,28,200,23,200,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 00:53,FM-15,OVC:08 3,2.50,-SN:03 BR:1 |SN:71 |,20,-6.7,20,-6.9,19,-7.2,96,6,020,,24.44,,,29.88,T,29.86,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 01:15,FM-16,OVC:08 2,1.25,-SN:03 BR:1 |SN:71 |,20,-6.7,19,-7.0,18,-7.8,92,8,010,,24.45,,,,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 01:26,FM-16,OVC:08 2,0.75,-SN:03 BR:1 |SN:71 |,19,-7.2,19,-7.4,18,-7.8,96,8,010,,24.46,,,,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 01:53,FM-15,OVC:08 2,0.50,-SN:03 FZ:8 FG:2 |FG:35 SN:71 |,19,-7.2,19,-7.4,18,-7.8,96,5,070,,24.46,3,,29.96,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 02:00,FM-12,2,,,19,-7.2,19,-7.4,18,-7.8,96,5,070,,24.51,3,-0.01,29.96,,,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 02:17,FM-16,OVC:08 2,1.00,-SN:03 BR:1 |SN:71 |,19,-7.2,19,-7.4,18,-7.8,96,5,020,,24.46,,,,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 02:53,FM-15,OVC:08 2,1.00,-SN:03 BR:1 |SN:71 |,19,-7.2,19,-7.4,18,-7.8,96,6,020,,24.46,,,29.98,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 03:04,FM-16,OVC:08 2,0.75,-SN:03 BR:1 |SN:71 |,18,-7.8,18,-8.0,17,-8.3,96,6,030,,24.46,,,,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 03:17,FM-16,OVC:08 2,1.25,-SN:03 BR:1 |SN:71 |,18,-7.8,18,-8.0,17,-8.3,96,5,060,,24.46,,,,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 03:49,FM-16,OVC:08 2,2.00,-SN:03 BR:1 |SN:71 |,19,-7.0,19,-7.4,18,-8.0,93,5,070,,24.45,,,,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 03:53,FM-15,OVC:08 2,2.00,-SN:03 BR:1 |SN:71 |,19,-7.2,18,-7.6,17,-8.3,92,5,070,,24.45,,,29.98,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 04:53,FM-15,OVC:08 3,2.50,BR:1 ||,20,-6.7,19,-7.0,18,-7.8,92,3,110,,24.45,6,,29.98,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 05:00,FM-12,2,,,20,-6.7,19,-7.0,18,-7.8,92,3,110,,24.50,6,+0.01,29.98,,,48,18,33,1.6,,,,32,0,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 05:53,FM-15,OVC:08 3,2.50,BR:1 ||,20,-6.7,20,-6.9,19,-7.2,96,3,210,,24.46,,,29.99,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 06:17,FM-16,OVC:08 3,1.25,-SN:03 BR:1 |SN:71 |,21,-6.1,20,-6.7,18,-7.8,88,3,090,,24.45,,,,T,29.87,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-02-10 06:31,FM-16,OVC:08 4,2.50,-SN:03 BR:1 |SN:71 |,20,-6.7,19,-7.0,18,-7.8,92,5,090,,24.46,,,,T,29.88,,,,,,,,,,0658,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
